CmpdID,neuSmi,y,src
cid12681,CC(C)(CCC(=O)O)C(=O)O,0,Tox21
cid12372,CCCCCCC#N,0,Tox21
cid7420,O=C(O)c1cccc(O)c1,0,Tox21
cid12244,CC(C)CC#N,0,Tox21
cid12046,CC(CCC(=O)O)C(=O)O,0,Tox21
cid11262,CCC(C)C(C)=O,0,Tox21
cid10457,O=C(O)CCCCCCC(=O)O,0,Tox21
cid74563,CCCC(=O)C(=O)O,0,Tox21
cid867,O=C(O)CC(=O)O,0,Tox21
cid61144,NC(=O)C(Cl)(Cl)Cl,0,Tox21
cid12530,CCCCCCCCCCCCC(=O)O,0,Tox21
cid8186,CCCCCCCCCCC=O,0,Tox21
cid83050,O=C(c1ccccc1)c1cccc(O)c1,0,Tox21
cid8570,COc1ccc(C(=O)c2ccc(OC)cc2O)c(O)c1,0,Tox21
cid17569,CCCCCCCCCCCCOC(=O)c1ccc(O)cc1,0,Tox21
cid56638112,COc1ccc(C(=O)c2cccc(O)c2)c(OC)c1,0,Tox21
cid69150,O=C(c1ccc(O)cc1)c1ccc(O)cc1,0,Tox21
cid23019,CCCCCOC(=O)c1ccc(O)cc1,0,Tox21
cid13065,CC(C)(c1ccccc1)c1ccccc1,0,Tox21
cid6799,O=C(c1ccccc1)c1cc(Cl)ccc1O,0,Tox21
cid8633,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,0,Tox21
cid222285,OC[C@H](O)[C@H](O)CO,0,Tox21
cid60196371,C=C1C[C@]23CC[C@@H]4[C@](C)(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC[C@]4(C)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,0,Tox21
cid6427,FC(Cl)(Cl)C(F)(Cl)Cl,0,Tox21
cid20353,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,0,Tox21
cid212930,CC(=O)C=Cc1ccco1,0,Tox21
cid23535,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,0,Tox21
cid7482,O=[N+]([O-])c1ccc(CCl)cc1,0,Tox21
cid18745,CC(C)(C#N)C(C)(C)C#N,0,Tox21
cid8035,CC(=O)CCC(C)=O,0,Tox21
cid7840,CCCBr,0,Tox21
cid9709,Nc1ccc(F)cc1F,0,Tox21
cid2331,NC(=O)c1ccccc1,0,Tox21
cid12252,O=[N+]([O-])CCO,0,Tox21
cid13619,Oc1cc(Cl)cc(Cl)c1Cl,0,Tox21
cid6495,COC(C)(C)OC,0,Tox21
cid31347,O=S1(=O)CCCC1,0,Tox21
cid76191,O=C(Cl)c1cc(Cl)cc(Cl)c1,0,Tox21
cid6929,CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,0,Tox21
cid6554,CCC(C)Br,0,Tox21
cid240,O=Cc1ccccc1,0,Tox21
cid8062,N#CCCC#N,0,Tox21
cid15394,C=CC(=O)CC,0,Tox21
cid9808,O=C(Cl)c1ccccc1F,0,Tox21
cid5325504,O=C(Cl)/C=C/C(=O)Cl,0,Tox21
cid6565,C=C(Cl)CCl,0,Tox21
cid7192,CCOc1ccc2nc(N)sc2c1,0,Tox21
cid31297,CS(=O)(=O)Cl,0,Tox21
cid6577,O=C(Cl)CCl,0,Tox21
cid8868,CCOC(=O)CC(C)=O,0,Tox21
cid62493,CC(C)(C)C(=O)Cl,0,Tox21
cid61274,N=C(N)S(=O)O,0,Tox21
cid2518,O=C(O)C=Cc1ccc(O)c(O)c1,0,Tox21
cid11734,CC(Cl)C(=O)O,0,Tox21
cid7543,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,0,Tox21
cid8125,C=CCCCCCC,0,Tox21
cid28207,CCOc1ccc(NC(C)=O)cc1N,0,Tox21
cid92629,CC(O)COC(C)(C)C,0,Tox21
cid12375,CCOCCOCC,0,Tox21
cid6227,O=C(O)CBr,0,Tox21
cid7237,Cc1ccccc1C,0,Tox21
cid85689,O=C1OC(=O)C2CCCCC12,0,Tox21
cid67349,C[Si](Cl)(c1ccccc1)c1ccccc1,0,Tox21
cid77929,CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,0,Tox21
cid17234,C=C(C)C(=O)OCCCCCCCCCCCCC,0,Tox21
cid11112,NNC(=O)c1cccnc1,0,Tox21
cid24233,CC(Cl)C(C)Cl,0,Tox21
cid28697,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,0,Tox21
cid11328,Cc1ccc2c(C)cccc2c1,0,Tox21
cid12468,Clc1cc(Cl)c(Cl)c(Cl)c1,0,Tox21
cid6589,CC(C)C(C)C,0,Tox21
cid7258,Oc1ccc(Cl)c(Cl)c1,0,Tox21
cid7288,CCC(=O)CC,0,Tox21
cid6936,Cc1cc(N)c(S(=O)(=O)O)cc1Cl,0,Tox21
cid21210,CCCCOCC(C)O,0,Tox21
cid18196,CN(C)CCN(C)CCN(C)C,0,Tox21
cid11830,O=[N+]([O-])c1cccc2cccnc12,0,Tox21
cid77353,C=C(C)c1cccc(C(=C)C)c1,0,Tox21
cid197835,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,0,Tox21
cid29228,O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,0,Tox21
cid67967,O=[N+]([O-])c1ccc(F)cc1F,0,Tox21
cid61186,CCCCC(=O)Cl,0,Tox21
cid7264,Cc1ccc(O)c(N)c1,0,Tox21
cid53462,Cn1c(N)nc2c3cccnc3ccc21,0,Tox21
cid13539,C=C(C)C(=O)OCC(C)O,0,Tox21
cid77290,O=C1NCCN1CCO,0,Tox21
cid7621,CCCCN(CCO)CCCC,0,Tox21
cid88365,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1,0,Tox21
cid10236,O=C1c2ccccc2C(=O)C1(O)O,0,Tox21
cid11568,Nc1cccc(O)c1,0,Tox21
cid12589,CCCCCC[N+](=O)[O-],0,Tox21
cid7281,OCC(Br)CBr,0,Tox21
cid7333,Cc1ccccc1/N=C(\N)Nc1ccccc1C,0,Tox21
cid10795,COC(C)OC,0,Tox21
cid82261,CCCCCCCCS(=O)(=O)Cl,0,Tox21
cid69917,Nc1ccc(NC(=O)c2ccc(N)cc2)cc1,0,Tox21
cid7681,CN(C)Cc1ccccc1,0,Tox21
cid9158,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,0,Tox21
cid329983,Cc1coc2c1CCC(C)C2,0,Tox21
cid11597,C=CCCCC,0,Tox21
cid6214,ClC(Cl)(Cl)C(Cl)(Cl)Cl,0,Tox21
cid3378440,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,0,Tox21
cid2155,Nc1nccs1,0,Tox21
cid7495,CCOc1ccc([N+](=O)[O-])cc1,0,Tox21
cid11124,CCC(=O)OC,0,Tox21
cid87154,O=C1c2ccccc2C(=O)N1CCl,0,Tox21
cid85557,O=C(O)c1ccc2cc(O)ccc2c1,0,Tox21
cid12703,CCN(CC)C(C)=O,0,Tox21
cid7719,CCCCC(CC)CN,0,Tox21
cid8494,CC(=O)c1cccc([N+](=O)[O-])c1,0,Tox21
cid16637,C=CC(=O)NC(C)C,0,Tox21
cid10423,C1COC1,0,Tox21
cid11684,CCC(C)(C)C(=O)O,0,Tox21
cid263,CCCCO,0,Tox21
cid6737,O=Cc1c(Cl)cccc1Cl,0,Tox21
cid7331,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],0,Tox21
cid25418,CCN(C)N=O,0,Tox21
cid66912,OCCOc1ccc(OCCO)cc1,0,Tox21
cid11872,Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,0,Tox21
cid90263,COCCOCCOCCOCCO,0,Tox21
cid6921,FC(F)(F)c1ccccc1Cl,0,Tox21
cid7745,CCCC(C)CO,0,Tox21
cid31230,CC(=O)Nc1ccc(N)cc1,0,Tox21
cid5787,O=C(O)c1ccc(Cl)cc1Cl,0,Tox21
cid7386,O=[N+]([O-])c1cccc(C(F)(F)F)c1,0,Tox21
cid7158,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0,Tox21
cid439709,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,0,Tox21
cid61012,C=C(C)C(=O)OCCN(CC)CC,0,Tox21
cid638144,CCOC(=O)/C=C/C(=O)OCC,0,Tox21
cid2777982,NC(=S)C(N)=S,0,Tox21
cid7766,CCOC(=O)OCC,0,Tox21
cid11783,Cc1c(N)cccc1[N+](=O)[O-],0,Tox21
cid10900,ClC=CCl,0,Tox21
cid6899,Oc1c(Cl)cccc1Cl,0,Tox21
cid7426,Cc1cc(C)cc([N+](=O)[O-])c1,0,Tox21
cid8058,CCCCCC,0,Tox21
cid6593,O=C(Cl)C(Cl)Cl,0,Tox21
cid12682,CO[Si](OC)(OC)OC,0,Tox21
cid24752,CCCCOCC(C)OCC(C)O,0,Tox21
cid20129,CC(CO)Oc1ccccc1,0,Tox21
cid8453,O=C1NCCN1,0,Tox21
cid517277,O=[Cr]O[Cr]=O,0,Tox21
cid7791,CCCCC(CC)CNCC(CC)CCCC,0,Tox21
cid25711,CNC(=O)N(c1ccccc1)c1ccccc1,0,Tox21
cid6333,ClCBr,0,Tox21
cid6945,O=[N+]([O-])c1ccccc1Cl,0,Tox21
cid70452,CC(C)N(C)C,0,Tox21
cid7293,CNC(=O)NC,0,Tox21
cid7869,CC(C)=CC(C)(C)C,0,Tox21
cid6432115,ClC/C=C\CCl,0,Tox21
cid93221,Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O,0,Tox21
cid10114,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,0,Tox21
cid7841,C=CCBr,0,Tox21
cid7240,Nc1ccccc1Cl,0,Tox21
cid76063,Cc1nc2ccc(Cl)cc2[nH]1,0,Tox21
cid10758,N#CC(O)c1ccccc1,0,Tox21
cid11876,NC(=O)c1ccccc1[N+](=O)[O-],0,Tox21
cid6359,ClC(Cl)Br,0,Tox21
cid7501,C=Cc1ccccc1,0,Tox21
cid7343,C=C(C)C(=O)OCC,0,Tox21
cid8012,CCCCS,0,Tox21
cid13848,CCCCCCCCCCCl,0,Tox21
cid24813,O=P(Cl)(Cl)Cl,0,Tox21
cid7904,C=COC(C)=O,0,Tox21
cid8706,Nc1nc2ccccc2s1,0,Tox21
cid121752,CCCOCC(C)OCC(C)O,0,Tox21
cid10824,COc1cccc(N)c1,0,Tox21
cid11921,O=[N+]([O-])c1ccccc1CCl,0,Tox21
cid6375,C[N+](=O)[O-],0,Tox21
cid7003,Clc1cccc2ccccc12,0,Tox21
cid7850,C=CCCl,0,Tox21
cid4093,C=C(C)C(=O)O,0,Tox21
cid20849290,CCC1CCC(CCC(=O)O)C1,0,Tox21
cid7167,O=C(OC(=O)c1ccccc1)c1ccccc1,0,Tox21
cid3763,FC(F)OC(Cl)C(F)(F)F,0,Tox21
cid12148,Cc1ccc(NC(N)=O)cc1,0,Tox21
cid7933,Oc1cccc(Cl)c1,0,Tox21
cid637564,C/C=C/C=C/C=O,0,Tox21
cid18370,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],0,Tox21
cid21499,CCCCC(CC)COCCCN,0,Tox21
cid12078,O=[N+]([O-])c1cccc(CCl)c1,0,Tox21
cid6410,CC(C)(C)OO,0,Tox21
cid7055,Cc1ccc2ccccc2c1,0,Tox21
cid10967,ClCOCCl,0,Tox21
cid6586,COC(=O)Cl,0,Tox21
cid8165,CCOCCOCCOC(C)=O,0,Tox21
cid74080,C=C(C#N)CCC#N,0,Tox21
cid8282,CCC(N)(CO)CO,0,Tox21
cid16420,Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,0,Tox21
cid7961,Brc1ccccc1,0,Tox21
cid18555,O=[N+]([O-])c1cccc(Cl)c1Cl,0,Tox21
cid21575,Cc1cccc(C(=O)O)c1[N+](=O)[O-],0,Tox21
cid12104,Cc1cccc(C#N)c1,0,Tox21
cid6446,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,Tox21
cid13551,CC(C)OS(C)(=O)=O,0,Tox21
cid52999,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,0,Tox21
cid6327594,N=C(N)[Se],0,Tox21
cid8354,O=C1c2ccccc2C(=O)N1CO,0,Tox21
cid74791,CCCCCCCCCC#N,0,Tox21
cid8005,CCCCCl,0,Tox21
cid73773,CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,0,Tox21
cid80365,CCCCC(=O)N(C)C,0,Tox21
cid13586,C=CC1CO1,0,Tox21
cid8540,O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,0,Tox21
cid8471,CCN(CC)CC,0,Tox21
cid6387,CC(C)(C)S,0,Tox21
cid8491,Cc1ccc([N+](=O)[O-])cc1Cl,0,Tox21
cid79081,CC1CCCNC1,0,Tox21
cid11955,NNC(=O)c1ccccc1,0,Tox21
cid80519,COC(=O)NN,0,Tox21
cid10439,Nc1ccccn1,0,Tox21
cid7604,CC(=O)Nc1cccc(N)c1,0,Tox21
cid5354284,Cc1cc(=O)oc2cc(O)cc(O)c12,0,Tox21
cid12209,CCC(C)COC(C)=O,0,Tox21
cid41375,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,0,Tox21
cid16640,Cc1ccccc1OCC1CO1,0,Tox21
cid86287517,N=C(N)N[N+](=O)[O-],0,Tox21
cid10843,CC(=O)Nc1cccc(C)c1,0,Tox21
cid7344,CCOC(=O)C(C)O,0,Tox21
cid11552,CC(C)CC=O,0,Tox21
cid919792,O=C(c1ccc(O)cc1)c1ccc(O)c(O)c1O,0,Tox21
cid13428,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,0,Tox21
cid542762,O=C(O)C(Cl)Br,0,Tox21
cid7230,CC(C)(C)NSc1nc2ccccc2s1,0,Tox21
cid98613,NNc1nc(-c2ccccc2)cs1,0,Tox21
cid69026,O=[N+]([O-])C(Br)Br,0,Tox21
cid34665,Nc1nc(CC(=O)O)cs1,0,Tox21
cid5281567,COC1=CC(=O)O[C@@H](/C=C/c2ccc3c(c2)OCO3)C1,0,Tox21
cid7657,c1ccc(COCc2ccccc2)cc1,0,Tox21
cid17231,CCCCCCCCOc1ccc(C(=O)O)cc1,0,Tox21
cid6409,OCC(F)(F)F,0,Tox21
cid5281565,COC1=CC(=O)O[C@@H](/C=C/c2ccccc2)C1,0,Tox21
cid11334,Oc1cccc(Cl)c1Cl,0,Tox21
cid13636,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,0,Tox21
cid12733,CCSCCCl,0,Tox21
cid6415,O=C(O)C(Br)(Br)Br,0,Tox21
cid88735,OC[C@H]1O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@@H]1O,0,Tox21
cid1017,O=C(O)c1ccccc1C(=O)O,0,Tox21
cid12262,CC(O)CC(C)O,0,Tox21
cid11909,Cc1ccccc1N=O,0,Tox21
cid51,O=C(O)CCC(=O)C(=O)O,0,Tox21
cid12051,CCN(C=O)CC,0,Tox21
cid8029,c1ccoc1,0,Tox21
cid114809,O=C(O)C(Cl)(Cl)Br,0,Tox21
cid6211,O=C1CC(=O)NC(=O)N1,0,Tox21
cid9609,CCSCC,0,Tox21
cid6537499,CC1CC2(OC3C[C@@]4(C)C5=CC[C@H]6C(C)(C)C(O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]67C[C@@]57CC[C@]4(C)C13)OC(O)C1(C)OC21,0,Tox21
cid11571,Oc1cc(Cl)cc(Cl)c1,0,Tox21
cid5801,Nc1ccccc1O,0,Tox21
cid8391,Cc1ccc(O)c([N+](=O)[O-])c1,0,Tox21
cid7341,CCCC(C)C(=O)O,0,Tox21
cid6983,O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl,0,Tox21
cid7747,COC(=O)CC#N,0,Tox21
cid25607,Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1,0,Tox21
cid10638,Nc1cccc2c(=O)[nH][nH]c(=O)c12,0,Tox21
cid591200,CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,0,Tox21
cid8081,C1OCOCO1,0,Tox21
cid5281771,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,0,Tox21
cid9443,FC(F)(F)c1ccc(Cl)cc1Cl,0,Tox21
cid7724,Cc1ccc(C#N)cc1,0,Tox21
cid76583,O=Cc1cccc(Br)c1,0,Tox21
cid68191,CC(C)(CCl)c1ccccc1,0,Tox21
cid95116,O=C(O)CCSSCCC(=O)O,0,Tox21
cid16125,COc1cc(Cl)ccc1Cl,0,Tox21
cid11803,O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,0,Tox21
cid7368,FC(F)(F)c1ccccc1,0,Tox21
cid15050,COC(C)(OC)OC,0,Tox21
cid6926,Nc1ccccc1S(=O)(=O)O,0,Tox21
cid7856,N#CCCl,0,Tox21
cid19165,Cc1cccc(Oc2ccccc2)c1,0,Tox21
cid7015,Nc1ccccc1-c1ccccc1,0,Tox21
cid1049,c1ccncc1,0,Tox21
cid8210,CCCCOCCOCCOCCCC,0,Tox21
cid637892,C/C(Cl)=C/CCl,0,Tox21
cid9809,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,0,Tox21
cid81133,Cn1c(N)c(N=O)c(=O)n(C)c1=O,0,Tox21
cid7805,Cc1ccc(Br)cc1,0,Tox21
cid31275,C1COCCO1,0,Tox21
cid123504,O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,0,Tox21
cid11888,N#CCc1ccccc1[N+](=O)[O-],0,Tox21
cid7859,C#CCO,0,Tox21
cid17305,CCOP(=S)(Cl)OCC,0,Tox21
cid11288,O=C(O)c1cccc(C(=O)O)c1C(=O)O,0,Tox21
cid7056,Clc1ccc2ccccc2c1,0,Tox21
cid8097,CN(C)CCCCCCN(C)C,0,Tox21
cid8053,CC(C)CCON=O,0,Tox21
cid7847,C=CC=O,0,Tox21
cid7578,Nc1ccc(Oc2ccc(Cl)cc2)cc1,0,Tox21
cid20167,O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,0,Tox21
cid15513,COC(=O)c1ccc(C(=O)O)cc1,0,Tox21
cid2723951,N#C/C(N)=C(/N)C#N,0,Tox21
cid21208,Nc1ccc([N+](=O)[O-])c(N)c1,0,Tox21
cid12120,CCOc1cccc(N)c1,0,Tox21
cid31370,CC(O)CCl,0,Tox21
cid7042,N#Cc1ccccc1C#N,0,Tox21
cid7294,C=CC(=O)OC,0,Tox21
cid7346,CC(C)C(=O)OC(=O)C(C)C,0,Tox21
cid7203,CCOc1ccccc1N,0,Tox21
cid8127,CCCCCCCN,0,Tox21
cid7563,Oc1ccc(Cc2ccccc2)cc1,0,Tox21
cid17946,COC(=O)c1cccc(Cl)c1,0,Tox21
cid6371716,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC,0,Tox21
cid62158,O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1,0,Tox21
cid82916,C1=C\CC/C=C\CC/1,0,Tox21
cid22574,Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,0,Tox21
cid11087,O=C(O)c1ccccc1[N+](=O)[O-],0,Tox21
cid8883,CC(C)(O)C#CC(C)(C)O,0,Tox21
cid7259,Cc1ccc(C)c(N)c1,0,Tox21
cid8028,C1CCOC1,0,Tox21
cid8474,Nc1cccc(S(=O)(=O)O)c1,0,Tox21
cid31263,CCC(=O)OC(=O)CC,0,Tox21
cid8180,CCCCCCCCCCC(=O)O,0,Tox21
cid98356,COC1=CC(=O)OC(CCc2ccccc2)C1,0,Tox21
cid10928,CCOC(=O)Cl,0,Tox21
cid10898,OCCBr,0,Tox21
cid8909,CCCCOCCCC,0,Tox21
cid6787,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,0,Tox21
cid23741,CCCCCCCCCCCCCCC1CO1,0,Tox21
cid165675,CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,0,Tox21
cid7385,Nc1cc(S(=O)(=O)O)ccc1O,0,Tox21
cid80428,ClC1=C(Cl)C1(Cl)Cl,0,Tox21
cid7265,Nc1cc(Cl)ccc1O,0,Tox21
cid13195,Cc1cnc[nH]1,0,Tox21
cid74189,O=P(O)(OCc1ccccc1)OCc1ccccc1,0,Tox21
cid31272,CCCCOC(C)=O,0,Tox21
cid7751,CCOC(=O)CCl,0,Tox21
cid10008,Fc1ccccc1,0,Tox21
cid5281764,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H](C(=O)O)[C@@H](OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,0,Tox21
cid9147,c1cc2c3c(c1)ccc1cccc(c13)C2,0,Tox21
cid11011,N#CC(Cl)(Cl)Cl,0,Tox21
cid7508,O=CC1CC=CCC1,0,Tox21
cid12228,CN=C=O,0,Tox21
cid86583,CCC(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,Tox21
cid12471,Nc1c(Cl)cc(Cl)cc1Cl,0,Tox21
cid7500,CCc1ccccc1,0,Tox21
cid7319,Cc1ccc(C(=O)O)cc1[N+](=O)[O-],0,Tox21
cid6420,O=C(Cl)C(Cl)(Cl)Cl,0,Tox21
cid527,CCC=O,0,Tox21
cid10387,O=C(Cl)OCc1ccccc1,0,Tox21
cid6395,CS(=O)(=O)O,0,Tox21
cid7303,O=C1OCCO1,0,Tox21
cid34757,Cc1cc2nc(N)sc2cc1C,0,Tox21
cid95416,CC(=O)OC(C(=O)c1ccccc1)c1ccccc1,0,Tox21
cid7731,COc1ccc(C)cc1,0,Tox21
cid12574,O=[N+]([O-])c1cccc(I)c1,0,Tox21
cid7798,CCCC(=O)OC(=O)CCC,0,Tox21
cid11906,ClCc1ccccc1Cl,0,Tox21
cid10567,CC(=O)C(Cl)Cl,0,Tox21
cid7470,Cc1ccc(C(=O)O)cc1,0,Tox21
cid6568,CCC(C)O,0,Tox21
cid8495,O=C(Cl)c1cccc([N+](=O)[O-])c1,0,Tox21
cid25914,CCCCNCC,0,Tox21
cid10438,CC(C)=CC(=O)C=C(C)C,0,Tox21
cid10168,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,0,Tox21
cid33133,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,0,Tox21
cid18603,OCC(Br)=C(Br)CO,0,Tox21
cid7525,CCN1CCOCC1,0,Tox21
cid6276,CCCCCO,0,Tox21
cid7909,CC(=O)CC(C)C,0,Tox21
cid12418,ClCC(Cl)(Cl)Cl,0,Tox21
cid54675810,O=C1O[C@H]([C@H](O)CO)C(O)=C1O,0,Tox21
cid7809,Cc1ccc(C)cc1,0,Tox21
cid300,O=C(O)CCl,0,Tox21
cid15458,C=CC(=O)OC(C)(C)C,0,Tox21
cid8717,Cc1cc(C)c(N)cc1C,0,Tox21
cid11509,CCCC(=O)CC,0,Tox21
cid3083585,Oc1ccc(O)c2c(O)cccc12,0,Tox21
cid20039,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,0,Tox21
cid14357,O=C(O)c1ccc2cc(C(=O)O)ccc2c1,0,Tox21
cid38764,CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,0,Tox21
cid11604,C=CCCC#N,0,Tox21
cid6502,CC(CO)(CO)CO,0,Tox21
cid135436526,CN(N=O)C(=N)N[N+](=O)[O-],0,Tox21
cid10907,CC(C)CC(C)(C)C,0,Tox21
cid7673,S=C=Nc1ccccc1,0,Tox21
cid24116,C=CCOC(=O)c1ccccc1N,0,Tox21
cid16907,COC(=O)CS,0,Tox21
cid5827,COc1ccc(NC(C)=O)cc1,0,Tox21
cid6650,CC1(N)CCC(C(C)(C)N)CC1,0,Tox21
cid7854,CCC#N,0,Tox21
cid5375199,CC1=CC(=O)CC(C)(C)C1(O)/C=C/C(C)=C\C(=O)O,0,Tox21
cid701,CCOC(=O)C(C)C(C)=O,0,Tox21
cid91555,CC1CC(CC2CCC(N)C(C)C2)CCC1N,0,Tox21
cid8881,ClCCCCl,0,Tox21
cid6419,ClC(Cl)C(Cl)(Cl)Cl,0,Tox21
cid10226,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc(S(=O)(=O)O)cc2c1O,0,Tox21
cid18273,C=CC1CC2C=CC1C2,0,Tox21
cid62553,CC(C)OC(=O)Cc1ccccc1,0,Tox21
cid11927,Cc1ccc2cccnc2c1,0,Tox21
cid66172,Cc1cc(N)no1,0,Tox21
cid637930,N#C/C=C/C#N,0,Tox21
cid9246,C1CCC2OC2C1,0,Tox21
cid61247,CCC(C)(C)OC,0,Tox21
cid5365552,C=CC/C=C/C,0,Tox21
cid7908,CC(C)CC(C)N,0,Tox21
cid15277,COc1ccc(/N=[N+](\[O-])c2ccc(OC)cc2)cc1,0,Tox21
cid12111,Oc1ccc(Cc2ccc(O)cc2)cc1,0,Tox21
cid656655,O[C@H](CBr)[C@@H](O)[C@H](O)[C@H](O)CBr,0,Tox21
cid10949,Cc1nc(N)nc(N)n1,0,Tox21
cid6348,S=C=S,0,Tox21
cid6364,CC(C)S,0,Tox21
cid385,O=C(O)CCCCCC(=O)O,0,Tox21
cid135464373,CCCCN(N=O)C(=N)N[N+](=O)[O-],0,Tox21
cid24433,CCCCOC(=O)c1ccccc1N,0,Tox21
cid19871,CCC(O)C(C)(C)C,0,Tox21
cid8082,C1CCNCC1,0,Tox21
cid82728,CN(C)CCCNCCCN,0,Tox21
cid61249,C=CC(=O)OCC(C)O,0,Tox21
cid11674,CC(Cl)(Cl)[N+](=O)[O-],0,Tox21
cid7922,O=C1CCC(=O)O1,0,Tox21
cid17549,O=C(O)CNC(=O)c1ccc([N+](=O)[O-])cc1,0,Tox21
cid517637,CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1,0,Tox21
cid15413,COC(C)(C)C,0,Tox21
cid7899,O=C(O)CCCl,0,Tox21
cid320930,Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2,0,Tox21
cid61179,BrCC(Br)(Br)Br,0,Tox21
cid23294,CCC(C)OC(C)CC,0,Tox21
cid5765,O=C(O)c1cccc(Cl)c1Cl,0,Tox21
cid6389,FC(Cl)(Cl)Cl,0,Tox21
cid2346,S=C=NCc1ccccc1,0,Tox21
cid62374,CC1=CC(=O)CC(C)(C)C1=O,0,Tox21
cid31373,ClC(Cl)=C(Cl)Cl,0,Tox21
